"","port_inst_dat.REGION","port_inst_dat.COSTT4_A","value","fact_tuition"
"3353",5,39838,1124.35413294331,"$35,400-$50,700"
"3354",5,29430,1031.53773582547,"$20,000-$35,400"
"3355",5,11835,642.029419810096,"$4,600-$20,000"
"3356",5,55718,27.9296632741064,"50,800-$65,000"
"3357",5,34909,315.222427492529,"$20,000-$35,400"
"3358",5,42683,1004.53955523432,"$35,400-$50,700"
"3359",5,28642,1091.20973107058,"$20,000-$35,400"
"3360",5,48583,476.024144053612,"$35,400-$50,700"
"3362",5,14364,145.669592118799,"$4,600-$20,000"
"3363",5,23429,8.22587299157023,"$20,000-$35,400"
"3364",5,11837,2200.33151849677,"$4,600-$20,000"
"3366",5,29822,940.157433050869,"$20,000-$35,400"
"3367",5,25288,243.870421897144,"$20,000-$35,400"
"3368",5,15746,373.601915139931,"$4,600-$20,000"
"3369",5,26170,189.921365723846,"$20,000-$35,400"
"3370",5,10902,1056.22244657049,"$4,600-$20,000"
"3371",5,10382,879.071057493516,"$4,600-$20,000"
"3373",5,12073,1045.05714055384,"$4,600-$20,000"
"3374",5,25021,248.199792314435,"$20,000-$35,400"
"3376",5,57343,74.3549535432791,"50,800-$65,000"
"3377",5,40972,2003.91126182878,"$35,400-$50,700"
"3378",5,12182,778.176239157296,"$4,600-$20,000"
"3379",5,35066,300.924297463701,"$20,000-$35,400"
"3380",5,19928,457.751393886132,"$4,600-$20,000"
"3382",5,72285,1088.73994774453,"$66,200-$81,530"
"3383",5,22400,399.918200869054,"$20,000-$35,400"
"3384",5,63473,1207.11889679851,"50,800-$65,000"
"3386",5,48810,364.862900562896,"$35,400-$50,700"
"3387",5,19936,852.766256403331,"$4,600-$20,000"
"3388",5,31000,300.795884061036,"$20,000-$35,400"
"3389",5,12363,837.883059372964,"$4,600-$20,000"
"3390",5,14162,407.597170433669,"$4,600-$20,000"
"3392",5,25041,257.929368491862,"$20,000-$35,400"
"3393",5,39985,2117.96567828327,"$35,400-$50,700"
"3394",5,12511,1792.60826105172,"$4,600-$20,000"
"3395",5,13065,170.377580342595,"$4,600-$20,000"
"3397",5,23170,392.835193890491,"$20,000-$35,400"
"3398",5,11907,267.872002022175,"$4,600-$20,000"
"3399",5,27755,181.115976945753,"$20,000-$35,400"
"3400",5,11923,1621.02187869654,"$4,600-$20,000"
"3401",5,31917,309.757878901568,"$20,000-$35,400"
"3402",5,32289,1734.76387837986,"$20,000-$35,400"
"3403",5,32420,507.73894472235,"$20,000-$35,400"
"3405",5,14566,370.072486288408,"$4,600-$20,000"
"3406",5,23673,1905.68787885656,"$20,000-$35,400"
"3407",5,26902,36.7863902987002,"$20,000-$35,400"
"3408",5,50319,236.361013784014,"$35,400-$50,700"
"3409",5,77600,1629.69070578784,"$66,200-$81,530"
"3410",5,8811,341.848425420473,"$4,600-$20,000"
"3411",8,15616,2267.92825964187,"$4,600-$20,000"
"3412",8,8265,592.214386084677,"$4,600-$20,000"
"3413",8,14810,1492.67084780437,"$4,600-$20,000"
"3414",8,25200,231.751314155286,"$20,000-$35,400"
"3415",8,16333,197.788818451266,"$4,600-$20,000"
"3418",8,14419,273.37422735267,"$4,600-$20,000"
"3419",8,13720,519.332992492396,"$4,600-$20,000"
"3420",8,16056,114.969714385855,"$4,600-$20,000"
"3421",8,50544,802.842501287955,"$35,400-$50,700"
"3423",8,21565,457.330232298548,"$20,000-$35,400"
"3424",8,15438,2916.26243292388,"$4,600-$20,000"
"3425",8,15266,1071.89909882251,"$4,600-$20,000"
"3427",8,24865,407.881405771279,"$20,000-$35,400"
"3428",8,13453,413.060447077355,"$4,600-$20,000"
"3430",8,61828,704.515704358804,"50,800-$65,000"
"3431",8,14868,477.698781697899,"$4,600-$20,000"
"3432",8,15763,455.114541495236,"$4,600-$20,000"
"3434",8,24814,310.458758381017,"$20,000-$35,400"
"3435",8,15719,132.306672924884,"$4,600-$20,000"
"3439",8,14934,835.372053901064,"$4,600-$20,000"
"3440",8,14635,445.483482110448,"$4,600-$20,000"
"3441",8,13690,786.655717840949,"$4,600-$20,000"
"3443",8,13846,977.376084644395,"$4,600-$20,000"
"3444",8,45863,377.083262520922,"$35,400-$50,700"
"3445",8,14252,1436.63704653548,"$4,600-$20,000"
"3447",8,57587,885.146740427695,"50,800-$65,000"
"3448",8,12007,229.602807880697,"$4,600-$20,000"
"3449",8,60204,289.355959516998,"50,800-$65,000"
"3450",8,13917,1046.50981757268,"$4,600-$20,000"
"3451",8,54082,1611.28550437992,"50,800-$65,000"
"3452",8,15454,1392.76517295796,"$4,600-$20,000"
"3453",8,14359,784.894778333738,"$4,600-$20,000"
"3454",8,63197,323.722431575997,"50,800-$65,000"
"3455",8,64819,1518.34189333678,"50,800-$65,000"
"3456",8,14675,1402.83271209603,"$4,600-$20,000"
"3457",8,14065,977.170454806193,"$4,600-$20,000"
"3458",8,14095,411.827612471404,"$4,600-$20,000"
"3459",8,11706,225.590996527852,"$4,600-$20,000"
"3460",8,12252,27.4355333574448,"$4,600-$20,000"
"3462",8,13296,22.4072308674696,"$4,600-$20,000"
"3463",8,14523,294.754531980437,"$4,600-$20,000"
"3464",8,41329,164.044267916109,"$35,400-$50,700"
"3465",8,20182,172.363429571532,"$20,000-$35,400"
"3466",8,25020,1115.49074640724,"$20,000-$35,400"
"3467",8,14722,378.809097318583,"$4,600-$20,000"
"3468",8,18120,490.663433611009,"$4,600-$20,000"
"3469",8,13812,1591.71202518711,"$4,600-$20,000"
"3470",8,66408,424.996904566899,"$66,200-$81,530"
"3471",8,61562,395.176237780268,"50,800-$65,000"
"3472",8,15882,1189.48728500969,"$4,600-$20,000"
"3473",5,42915,376.136754277551,"$35,400-$50,700"
"3475",5,26836,607.592596466988,"$20,000-$35,400"
"3478",5,45760,538.778550845843,"$35,400-$50,700"
"3479",5,17506,1353.31616820165,"$4,600-$20,000"
"3482",5,44740,694.931327408255,"$35,400-$50,700"
"3484",5,18157,679.844687735983,"$4,600-$20,000"
"3485",5,43068,2004.38295772416,"$35,400-$50,700"
"3486",5,17689,1025.21223590776,"$4,600-$20,000"
"3487",5,23001,1341.37001376266,"$20,000-$35,400"
"3488",5,15563,1186.99317744831,"$4,600-$20,000"
"3491",5,19715,887.915069254064,"$4,600-$20,000"
"3495",5,19110,450.156444230328,"$4,600-$20,000"
"3496",5,11770,879.322067275041,"$4,600-$20,000"
"3497",5,14778,690.418052458769,"$4,600-$20,000"
"3499",5,24493,620.394219647785,"$20,000-$35,400"
"3500",5,17804,648.434158513946,"$4,600-$20,000"
"3501",5,11701,1320.21778545957,"$4,600-$20,000"
"3504",5,19488,1443.84070457692,"$4,600-$20,000"
"3506",5,22786,529.52097341205,"$20,000-$35,400"
"3507",5,18708,659.261611545277,"$4,600-$20,000"
"3508",5,46028,1554.48867158927,"$35,400-$50,700"
"3509",5,23729,1090.31914036716,"$20,000-$35,400"
"3510",5,23904,938.018495223068,"$20,000-$35,400"
"3512",5,10273,130.150888600048,"$4,600-$20,000"
"3513",5,22953,568.121583140834,"$20,000-$35,400"
"3514",5,41796,827.909925313131,"$35,400-$50,700"
"3517",3,41238,131.936892638954,"$35,400-$50,700"
"3518",3,14240,1257.5012799466,"$4,600-$20,000"
"3519",3,31509,435.588959322456,"$20,000-$35,400"
"3520",3,64529,664.884230988876,"50,800-$65,000"
"3521",3,14323,525.593611757784,"$4,600-$20,000"
"3522",3,44055,987.609005674647,"$35,400-$50,700"
"3523",3,46321,230.214146381328,"$35,400-$50,700"
"3524",3,45228,437.904463933073,"$35,400-$50,700"
"3525",3,47623,1269.47121817656,"$35,400-$50,700"
"3526",3,46361,922.732231113248,"$35,400-$50,700"
"3527",3,15516,1155.07581265415,"$4,600-$20,000"
"3528",3,13980,1256.0973069605,"$4,600-$20,000"
"3530",3,43950,1093.37063955585,"$35,400-$50,700"
"3531",3,13612,2016.0561513684,"$4,600-$20,000"
"3532",3,64260,544.244828499791,"50,800-$65,000"
"3533",3,29353,614.09701743314,"$20,000-$35,400"
"3534",3,38811,739.934978453761,"$35,400-$50,700"
"3535",3,61292,370.82164771331,"50,800-$65,000"
"3537",3,14282,1569.35764793476,"$4,600-$20,000"
"3538",3,14556,385.739091549822,"$4,600-$20,000"
"3539",3,50226,789.528862433113,"$35,400-$50,700"
"3540",3,55803,804.732500527633,"50,800-$65,000"
"3541",3,13091,109.696261958569,"$4,600-$20,000"
"3542",3,43441,674.696772999266,"$35,400-$50,700"
"3544",3,12087,588.811484360834,"$4,600-$20,000"
"3545",3,15432,949.502547679766,"$4,600-$20,000"
"3546",3,14922,1056.14583373805,"$4,600-$20,000"
"3547",3,51734,53.4610081974846,"50,800-$65,000"
"3548",3,58042,899.709139094536,"50,800-$65,000"
"3550",3,53063,684.904001319822,"50,800-$65,000"
"3552",3,14259,499.166119591689,"$4,600-$20,000"
"3553",3,41474,1999.0403928955,"$35,400-$50,700"
"3554",3,15378,1210.73670537908,"$4,600-$20,000"
"3555",3,14479,1131.14475601549,"$4,600-$20,000"
"3556",3,14516,2285.17391018669,"$4,600-$20,000"
"3557",3,18358,370.604266248814,"$4,600-$20,000"
"3558",3,15561,316.048201115525,"$4,600-$20,000"
"3560",3,20603,875.321994278962,"$20,000-$35,400"
"3561",3,17334,501.2590602525,"$4,600-$20,000"
"3562",3,17776,2688.65007358237,"$4,600-$20,000"
"3563",3,44582,28.7981141416835,"$35,400-$50,700"
"3564",3,18338,15.6130867635166,"$4,600-$20,000"
"3565",3,16490,457.937367840601,"$4,600-$20,000"
"3566",3,30972,382.085830359051,"$20,000-$35,400"
"3567",3,20256,751.616583989888,"$20,000-$35,400"
"3568",3,18758,2263.06437379472,"$4,600-$20,000"
"3569",3,26993,252.466938443847,"$20,000-$35,400"
"3570",3,20966,39.8237416158517,"$20,000-$35,400"
"3571",3,18859,582.655458810375,"$4,600-$20,000"
"3572",3,18190,1958.6686500992,"$4,600-$20,000"
"3573",3,18966,205.492843976888,"$4,600-$20,000"
"3574",7,12349,571.404300945574,"$4,600-$20,000"
"3575",7,11886,1218.35596954554,"$4,600-$20,000"
"3576",7,14058,486.260563779691,"$4,600-$20,000"
"3577",7,11961,789.7739209546,"$4,600-$20,000"
"3578",7,14138,949.844110288741,"$4,600-$20,000"
"3579",7,14390,687.509317009965,"$4,600-$20,000"
"3580",7,14230,163.10314092754,"$4,600-$20,000"
"3583",7,20790,1352.12246655485,"$20,000-$35,400"
"3584",9,8050,684.251853605654,"$4,600-$20,000"
"3585",9,10352,216.554119120426,"$4,600-$20,000"
"3586",9,13234,775.657024995051,"$4,600-$20,000"
"3587",9,8502,1248.92882308229,"$4,600-$20,000"
"3589",9,18220,1467.8939766633,"$4,600-$20,000"
"3590",9,18336,271.771195381914,"$4,600-$20,000"
"3591",9,10652,402.099939697035,"$4,600-$20,000"
"3593",9,12650,770.879987867106,"$4,600-$20,000"
"3594",9,9849,931.291585439593,"$4,600-$20,000"
"3595",9,11008,673.809409101213,"$4,600-$20,000"
"3596",9,11928,228.677490160762,"$4,600-$20,000"
"3597",9,19245,633.162896745757,"$4,600-$20,000"
"3598",9,9061,118.727562876332,"$4,600-$20,000"
"3599",9,9842,884.737361227717,"$4,600-$20,000"
"3600",9,15053,1942.74245359886,"$4,600-$20,000"
"3601",9,15655,136.191279920535,"$4,600-$20,000"
"3602",9,14143,741.879312825104,"$4,600-$20,000"
"3603",9,11216,348.535162825008,"$4,600-$20,000"
"3604",9,5271,519.474414726832,"$4,600-$20,000"
"3605",9,13072,385.865346767594,"$4,600-$20,000"
"3606",9,10920,369.572174580554,"$4,600-$20,000"
"3608",9,14196,504.445280501702,"$4,600-$20,000"
"3610",9,9101,659.952351530918,"$4,600-$20,000"
"3611",9,5500,1028.25923235866,"$4,600-$20,000"
"3612",9,11681,835.414850209458,"$4,600-$20,000"
"3613",9,9565,611.648210097996,"$4,600-$20,000"
"3614",9,13383,236.552485029914,"$4,600-$20,000"
"3615",9,14201,466.764208428536,"$4,600-$20,000"
"3617",9,7788,1951.57531090517,"$4,600-$20,000"
"3618",9,4607,826.488398484242,"$4,600-$20,000"
"3619",9,7335,185.157100289008,"$4,600-$20,000"
"3620",9,15594,67.3825890836893,"$4,600-$20,000"
"3621",9,14727,380.449357035666,"$4,600-$20,000"
"3622",9,14899,684.726856589403,"$4,600-$20,000"
"3623",9,14312,1632.31614501227,"$4,600-$20,000"
"3624",9,18276,78.0399783580949,"$4,600-$20,000"
"3625",9,14985,862.751281597638,"$4,600-$20,000"
"3626",9,14631,778.716507249036,"$4,600-$20,000"
"3627",9,14973,81.0184003878306,"$4,600-$20,000"
"3628",9,15085,1081.03639530845,"$4,600-$20,000"
"3634",9,15237,833.564077978209,"$4,600-$20,000"
"3636",9,11773,19.467584077977,"$4,600-$20,000"
"3637",9,15741,49.9637980720989,"$4,600-$20,000"
"3638",9,10356,974.842492254321,"$4,600-$20,000"
"3639",9,17869,840.910291624947,"$4,600-$20,000"
"3640",9,14285,2174.5109345817,"$4,600-$20,000"
"3641",9,18255,482.74100979488,"$4,600-$20,000"
"3642",9,18971,77.7432338862594,"$4,600-$20,000"
"3643",9,18361,830.227536147495,"$4,600-$20,000"
"3645",9,13943,285.663492971471,"$4,600-$20,000"
"3646",9,14258,1917.64041675449,"$4,600-$20,000"
"3647",9,12938,1521.40551505376,"$4,600-$20,000"
"3648",9,18070,2122.95372512907,"$4,600-$20,000"
"3650",9,16487,796.636523992604,"$4,600-$20,000"
"3651",9,20817,146.27105111192,"$20,000-$35,400"
"3652",9,14395,38.5935345636976,"$4,600-$20,000"
"3653",9,12812,186.363960706652,"$4,600-$20,000"
"3654",9,9525,839.582388171543,"$4,600-$20,000"
"3655",9,8584,1244.22939119178,"$4,600-$20,000"
"3656",9,15949,690.689721717548,"$4,600-$20,000"
"3657",8,70869,466.77702680673,"$66,200-$81,530"
"3658",3,22590,542.104617172533,"$20,000-$35,400"
"3660",6,22185,286.121415175067,"$20,000-$35,400"
"3661",9,13971,379.363351976538,"$4,600-$20,000"
"3662",9,13296,224.3305134534,"$4,600-$20,000"
"3663",5,26984,515.103637435052,"$20,000-$35,400"
"3665",5,15508,782.062420533389,"$4,600-$20,000"
"3666",5,16321,761.986657809969,"$4,600-$20,000"
"3669",2,9975,1112.50551892661,"$4,600-$20,000"
"3670",6,47410,610.940903821542,"$35,400-$50,700"
"3671",2,15400,1926.60296579894,"$4,600-$20,000"
"3677",6,28670,632.274193474431,"$20,000-$35,400"
"3685",6,10706,1658.65802593856,"$4,600-$20,000"
"3690",5,11662,50.4681831190905,"$4,600-$20,000"
"3695",5,32637,256.101051243218,"$20,000-$35,400"
"3696",3,45113,400.950323220582,"$35,400-$50,700"
"3699",2,13786,347.023828001064,"$4,600-$20,000"
"3700",1,79200,878.992176026156,"$66,200-$81,530"
"3701",3,14607,792.767793166505,"$4,600-$20,000"
"3703",6,12701,1143.15648659215,"$4,600-$20,000"
"3704",5,12491,1680.35563126808,"$4,600-$20,000"
"3713",5,27216,725.909048993954,"$20,000-$35,400"
"3716",2,22914,28.7110854670705,"$20,000-$35,400"
"3717",2,14868,406.804556105712,"$4,600-$20,000"
"3718",2,27645,1041.9157773346,"$20,000-$35,400"
"3719",3,45666,687.389866881302,"$35,400-$50,700"
"3722",5,14672,1425.68540340184,"$4,600-$20,000"
"3723",5,25376,824.78902514042,"$20,000-$35,400"
"3726",3,11817,523.112028307689,"$4,600-$20,000"
"3729",8,32215,75.2972269680382,"$20,000-$35,400"
"3730",7,42415,261.100055573511,"$35,400-$50,700"
"3733",3,27975,1225.28378697498,"$20,000-$35,400"
"3739",2,18594,549.612830183504,"$4,600-$20,000"
"3741",4,10321,581.673922631399,"$4,600-$20,000"
"3742",8,30522,335.150053710329,"$20,000-$35,400"
"3743",5,19193,743.340886429831,"$4,600-$20,000"
"3755",6,7516,688.161247940699,"$4,600-$20,000"
"3757",5,17200,172.924108033837,"$4,600-$20,000"
"3759",9,9336,78.2719326855079,"$4,600-$20,000"
"3760",9,9053,1088.99181761447,"$4,600-$20,000"
"3761",6,28871,417.652121786487,"$20,000-$35,400"
"3762",6,14964,515.548315484936,"$4,600-$20,000"
"3763",6,14727,676.734893654729,"$4,600-$20,000"
"3788",2,31560,340.562321532272,"$20,000-$35,400"
"3789",6,34322,153.054766942701,"$20,000-$35,400"
"3792",7,13118,451.458477198581,"$4,600-$20,000"
"3794",2,11377,1850.71370290185,"$4,600-$20,000"
"3795",8,11959,854.833089176247,"$4,600-$20,000"
"3797",5,13345,1865.5310117814,"$4,600-$20,000"
"3798",5,29279,1347.28976441484,"$20,000-$35,400"
"3799",5,24481,1042.23388124813,"$20,000-$35,400"
"3804",8,23821,616.934014466593,"$20,000-$35,400"
"3807",5,20230,1483.29514504519,"$20,000-$35,400"
"3811",6,18446,520.394540477488,"$4,600-$20,000"
"3813",5,11193,1455.04780228154,"$4,600-$20,000"
"3815",5,27057,1082.27499109719,"$20,000-$35,400"
"3822",5,30778,424.45975656457,"$20,000-$35,400"
"3823",5,26560,1109.46325527924,"$20,000-$35,400"
"3829",5,14160,567.272290182432,"$4,600-$20,000"
"3835",3,28600,615.290516531303,"$20,000-$35,400"
"3836",4,25614,1460.56957517314,"$20,000-$35,400"
"3852",7,25174,736.444727271333,"$20,000-$35,400"
"3856",5,27652,458.142241008389,"$20,000-$35,400"
"3871",2,13876,189.311478610558,"$4,600-$20,000"
"3874",3,26339,423.464297664318,"$20,000-$35,400"
"3883",9,13487,1189.75504188711,"$4,600-$20,000"
"3891",9,9469,920.922889514783,"$4,600-$20,000"
"3892",6,26297,803.145268094738,"$20,000-$35,400"
"3898",5,31758,918.261656956155,"$20,000-$35,400"
"3899",5,32023,1059.40559391018,"$20,000-$35,400"
"3901",8,27650,1515.83511959989,"$20,000-$35,400"
"3902",8,21519,332.02044203328,"$20,000-$35,400"
"3903",8,21190,1008.19602326568,"$20,000-$35,400"
"3910",8,27945,384.941392341824,"$20,000-$35,400"
"3917",3,13504,636.62393489996,"$4,600-$20,000"
"3918",4,16359,107.309364979495,"$4,600-$20,000"
"3919",8,12595,1157.40489812288,"$4,600-$20,000"
"3920",7,29728,744.142491933988,"$20,000-$35,400"
"3930",7,44087,105.97391203045,"$35,400-$50,700"
"3935",6,15630,2423.04223861607,"$4,600-$20,000"
"3936",5,27717,1129.16416824347,"$20,000-$35,400"
"3940",8,15173,589.182056120987,"$4,600-$20,000"
"3949",6,11506,994.617112090245,"$4,600-$20,000"
"3952",5,62048,901.200038679256,"50,800-$65,000"
"3954",6,14993,1212.56225871737,"$4,600-$20,000"
"3955",3,14651,360.851480786374,"$4,600-$20,000"
"3956",2,21412,620.466297997805,"$20,000-$35,400"
"3957",2,19250,301.530730339244,"$4,600-$20,000"
"3960",2,39845,307.72779544985,"$35,400-$50,700"
"3961",5,37668,452.637859558866,"$35,400-$50,700"
"3962",2,22165,853.738473232028,"$20,000-$35,400"
"3963",5,30443,830.11117219283,"$20,000-$35,400"
"3965",6,18801,986.529727002627,"$4,600-$20,000"
"3977",8,15782,1745.45138087989,"$4,600-$20,000"
"3980",8,10976,147.602007298439,"$4,600-$20,000"
"3981",8,34398,558.049301625789,"$20,000-$35,400"
"3982",8,39206,1081.10719356784,"$35,400-$50,700"
"3986",8,22025,569.690536001028,"$20,000-$35,400"
"3991",3,12226,433.719091128317,"$4,600-$20,000"
"3992",3,12184,1114.63356999905,"$4,600-$20,000"
"3993",3,11640,1677.01397123232,"$4,600-$20,000"
"3997",6,16964,329.18300637761,"$4,600-$20,000"
"4001",2,33908,589.215006585746,"$20,000-$35,400"
"4003",2,18000,873.873999785934,"$4,600-$20,000"
"4005",2,21813,1385.45765979648,"$20,000-$35,400"
"4006",2,8756,2569.18593739047,"$4,600-$20,000"
"4014",5,26984,331.298997830673,"$20,000-$35,400"
"4041",2,14897,32.8346373944583,"$4,600-$20,000"
"4042",5,28439,758.416348235727,"$20,000-$35,400"
"4048",6,7423,1239.55430779506,"$4,600-$20,000"
"4052",8,15203,974.893136681428,"$4,600-$20,000"
"4060",5,27012,1688.98506956804,"$20,000-$35,400"
"4062",4,21042,783.941749452192,"$20,000-$35,400"
"4063",3,13288,202.682972353159,"$4,600-$20,000"
"4064",4,20190,361.809543259996,"$20,000-$35,400"
"4073",9,16072,1939.76770434645,"$4,600-$20,000"
"4076",2,36388,440.831172700108,"$35,400-$50,700"
"4078",3,22876,744.821680420968,"$20,000-$35,400"
"4079",2,12481,1340.57646617789,"$4,600-$20,000"
"4094",5,29605,209.313678776248,"$20,000-$35,400"
"4105",4,31750,158.754828626918,"$20,000-$35,400"
"4106",6,22425,1097.21287075597,"$20,000-$35,400"
"4110",2,31211,932.995635215605,"$20,000-$35,400"
"4111",2,40574,1827.65990393029,"$35,400-$50,700"
"4121",2,44047,345.273541374329,"$35,400-$50,700"
"4125",3,21013,246.008221192684,"$20,000-$35,400"
"4149",9,11597,1024.69512305504,"$4,600-$20,000"
"4153",5,11033,524.979103320727,"$4,600-$20,000"
"4155",8,21292,1401.66315599487,"$20,000-$35,400"
"4163",2,29600,902.616566946455,"$20,000-$35,400"
"4167",9,11883,958.704280109268,"$4,600-$20,000"
"4168",9,11913,1070.06602431272,"$4,600-$20,000"
"4169",9,11936,970.411909199793,"$4,600-$20,000"
"4170",5,30606,470.39293664662,"$20,000-$35,400"
"4175",2,15229,1171.4662615574,"$4,600-$20,000"
"4178",6,10911,1505.02186221493,"$4,600-$20,000"
"4179",5,12610,649.598282210703,"$4,600-$20,000"
"4180",1,16219,330.607172704446,"$4,600-$20,000"
"4182",5,15909,113.084120763948,"$4,600-$20,000"
"4183",8,14566,1436.05095981384,"$4,600-$20,000"
"4185",8,11180,1343.11414657499,"$4,600-$20,000"
"4190",6,32616,1154.23432782657,"$20,000-$35,400"
"4193",5,29944,537.620696716467,"$20,000-$35,400"
"4194",2,52451,791.770478384177,"50,800-$65,000"
"4195",2,25095,116.950213468496,"$20,000-$35,400"
"4204",8,17548,1798.49340226543,"$4,600-$20,000"
"4206",1,26861,101.351994264833,"$20,000-$35,400"
"4207",5,20262,729.986624617896,"$20,000-$35,400"
"4211",5,30037,991.986696661938,"$20,000-$35,400"
"4212",5,31938,340.272925187748,"$20,000-$35,400"
"4218",5,34648,301.501013368348,"$20,000-$35,400"
"4220",8,15199,409.918461129968,"$4,600-$20,000"
"4224",1,10244,415.314775941864,"$4,600-$20,000"
"4232",9,12044,1045.40058681365,"$4,600-$20,000"
"4235",2,26961,567.175841851421,"$20,000-$35,400"
"4237",9,8272,1430.29439716266,"$4,600-$20,000"
"4251",2,35634,717.248104088145,"$35,400-$50,700"
"4257",8,29724,164.249160810326,"$20,000-$35,400"
"4258",2,34970,473.315240999223,"$20,000-$35,400"
"4259",8,36245,291.382882293113,"$35,400-$50,700"
"4266",7,14652,109.166393533166,"$4,600-$20,000"
"4267",8,43285,1688.80869844234,"$35,400-$50,700"
"4268",5,29995,1276.97215759093,"$20,000-$35,400"
"4269",5,17425,1179.13961148646,"$4,600-$20,000"
"4270",4,14958,510.440254864334,"$4,600-$20,000"
"4271",5,15258,598.497646293874,"$4,600-$20,000"
"4279",4,32392,477.378281789269,"$20,000-$35,400"
"4284",8,23440,448.009613647202,"$20,000-$35,400"
"4285",2,12930,887.451575654399,"$4,600-$20,000"
"4286",4,19305,297.451699998846,"$4,600-$20,000"
"4289",9,10640,41.1528756962889,"$4,600-$20,000"
"4290",2,23200,1846.65241105947,"$20,000-$35,400"
"4295",5,13532,979.629079520348,"$4,600-$20,000"
"4297",9,11400,672.694584518725,"$4,600-$20,000"
"4298",1,29112,488.018901410762,"$20,000-$35,400"
"4299",6,27737,763.220402798423,"$20,000-$35,400"
"4304",1,19056,2248.53263404006,"$4,600-$20,000"
"4305",1,20336,1627.07244550168,"$20,000-$35,400"
"4306",1,22106,1402.37936391419,"$20,000-$35,400"
"4308",5,15288,727.335300535659,"$4,600-$20,000"
"4317",8,31944,540.40630187126,"$20,000-$35,400"
"4327",5,27966,1284.89316092385,"$20,000-$35,400"
"4329",5,20887,1631.28040967726,"$20,000-$35,400"
"4331",5,13512,1406.87692547982,"$4,600-$20,000"
"4332",3,27047,558.861856706715,"$20,000-$35,400"
"4336",8,15245,295.395034948428,"$4,600-$20,000"
"4340",3,29478,337.496760236244,"$20,000-$35,400"
"4348",6,24452,396.908659528619,"$20,000-$35,400"
"4349",5,28986,58.2096811502968,"$20,000-$35,400"
"4353",5,32551,960.921009536217,"$20,000-$35,400"
"4356",9,21337,603.487074460093,"$20,000-$35,400"
"4358",3,18307,449.501867117031,"$4,600-$20,000"
"4361",5,36178,1241.05234002006,"$35,400-$50,700"
"4364",5,28741,420.513614322743,"$20,000-$35,400"
"4368",5,30410,144.972766914739,"$20,000-$35,400"
"4370",5,14023,574.428946037778,"$4,600-$20,000"
"4371",9,13277,95.9960784278681,"$4,600-$20,000"
"4374",6,19083,1100.94374903003,"$4,600-$20,000"
"4375",2,36906,841.171154095877,"$35,400-$50,700"
"4377",8,26591,2418.50866565553,"$20,000-$35,400"
"4388",8,29020,281.961031649214,"$20,000-$35,400"
"4395",4,27527,4.53932851115284,"$20,000-$35,400"
"4396",4,31142,1458.01784703985,"$20,000-$35,400"
"4403",3,32439,309.873114975917,"$20,000-$35,400"
"4407",9,11153,647.956392394421,"$4,600-$20,000"
"4408",9,9211,111.724502365314,"$4,600-$20,000"
"4410",6,13698,243.171463553753,"$4,600-$20,000"
"4411",6,28684,2175.84520190629,"$20,000-$35,400"
"4415",8,22649,1035.11815135149,"$20,000-$35,400"
"4416",8,24033,930.968708105714,"$20,000-$35,400"
"4417",1,75750,632.951584954971,"$66,200-$81,530"
"4421",1,27202,52.0492146094499,"$20,000-$35,400"
"4425",2,40246,1685.48441980944,"$35,400-$50,700"
"4426",5,22769,85.3008707052645,"$20,000-$35,400"
"4428",5,19245,205.124161194717,"$4,600-$20,000"
"4430",8,22344,317.396967366648,"$20,000-$35,400"
"4431",5,15128,2390.10489516961,"$4,600-$20,000"
"4436",6,8282,1106.5370015943,"$4,600-$20,000"
"4438",3,22590,47.6521640686223,"$20,000-$35,400"
"4447",8,23530,434.749554480592,"$20,000-$35,400"
"4459",5,36188,119.294875154691,"$35,400-$50,700"
"4463",8,48880,411.749148115458,"$35,400-$50,700"
"4464",5,24478,108.6687973042,"$20,000-$35,400"
"4465",2,26832,2653.32316732955,"$20,000-$35,400"
"4466",8,46463,1361.1393215098,"$35,400-$50,700"
"4467",5,13453,4097.66269162918,"$4,600-$20,000"
"4468",9,10914,2918.84257819039,"$4,600-$20,000"
"4470",8,28146,600.473374927307,"$20,000-$35,400"
"4475",6,16835,555.42767385873,"$4,600-$20,000"
"4477",5,27073,512.584416056516,"$20,000-$35,400"
"4478",5,25041,1187.77298204463,"$20,000-$35,400"
"4486",9,10400,593.480602848241,"$4,600-$20,000"
"4487",8,13086,1010.80170905623,"$4,600-$20,000"
"4489",5,32913,456.444731048143,"$20,000-$35,400"
"4498",6,13804,1388.83899818095,"$4,600-$20,000"
"4500",2,18500,798.608359255174,"$4,600-$20,000"
"4507",6,32323,562.259074234035,"$20,000-$35,400"
"4508",9,21448,1273.42721127559,"$20,000-$35,400"
"4511",9,9415,771.422580872201,"$4,600-$20,000"
"4520",5,35640,753.105154789599,"$35,400-$50,700"
"4524",5,13322,1235.60823062109,"$4,600-$20,000"
"4525",6,19159,182.508718790445,"$4,600-$20,000"
"4527",6,22689,1468.60889301234,"$20,000-$35,400"
"4528",8,30144,2002.70850192811,"$20,000-$35,400"
"4529",6,29203,23.709955862333,"$20,000-$35,400"
"4532",5,28681,89.1842621188944,"$20,000-$35,400"
"4533",4,22070,1042.95219815135,"$20,000-$35,400"
"4535",6,26475,384.268359111531,"$20,000-$35,400"
